name,price,mrp,discount,link,affiliate_link,image,category,breadcrumb,category_level,parent_category
Mirada Color Your Own Happiness Purse,899.0,499.0,N/A,https://www.amazon.in/Mirada-Color-Your-Happiness-Purse/dp/B0C5XRRS6H/ref=zg_bs_g_1983339031_d_sccl_10/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0C5XRRS6H?&linkCode=ll1&tag=902300-21&linkId=b1e0d14ba4401bba43eb3c9a&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41pICf48eFL._SY300_SX300_.jpg,Kids',"Handbags, Purses & Clutches > Kids'",2,"Handbags, Purses & Clutches"
A Little Swag Cute Cartoon Push Unicorn Sling Purse Cross Body Side Bags for Kids Girls Zip closure with Adjustable Straps,99.0,999.0,N/A,https://www.amazon.in/Little-Swag-Girls-Sling-Multicolour/dp/B09HQTV4RB/ref=zg_bs_g_1983339031_d_sccl_20/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B09HQTV4RB?&linkCode=ll1&tag=902300-21&linkId=defdaa05a1a08f5633a89c0c&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41mXuwicpqL._SY395_SX395_.jpg,Kids',"Handbags, Purses & Clutches > Kids'",2,"Handbags, Purses & Clutches"
"MEEK Pop It Bag Cute Elephant Shape Sling Bag Crossbody Bag for Kids, Pop It Bag for Girls, Pop It Fidget Toy Shoulder Bag, Fidget Purse for Kids Stress Relief Toys",854.0,899.0,N/A,https://www.amazon.in/MEEK-Elephant-Crossbody-Fidget-Shoulder/dp/B0CF2FBZCP/ref=zg_bs_g_1983339031_d_sccl_25/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0CF2FBZCP?&linkCode=ll1&tag=902300-21&linkId=7ef55e5def6eb442809e94e6&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51XWLMYUZyL._SX395_SY395_.jpg,Kids',"Handbags, Purses & Clutches > Kids'",2,"Handbags, Purses & Clutches"
"Storite Canvas Sling Cross Body Travel Office Business Satchel Messenger One Side Shoulder Bag for Men & Women-(33 x 6.5 x 27cm, Brown)",669.0,1999.0,67%,https://www.amazon.in/Storite-Canvas-Sling-Brown-Strap/dp/B099ZFN2QD/ref=zg_bs_g_2917442031_d_sccl_4/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B099ZFN2QD?&linkCode=ll1&tag=902300-21&linkId=a01eea2657b268e03ad7e718&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/416WB4LkcFL._SY300_SX300_.jpg,Men's,"Handbags, Purses & Clutches > Men's",2,"Handbags, Purses & Clutches"
"Storite Stylish Padded Nylon Small Sling Cross Body Travel Office Messenger One Side Shoulder Handbag Bag for Men & Women (22.5cm x 9.5cm x 22.5 cm, Dark Grey)",509.0,2299.0,78%,https://www.amazon.in/Storite-Stylish-Sling-Bag-Grey/dp/B098L372Z7/ref=zg_bs_g_2917442031_d_sccl_24/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B098L372Z7?&linkCode=ll1&tag=902300-21&linkId=5b221c355a3095265a53ab72&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41vJCRZYOAL._SY300_SX300_.jpg,Messenger & Sling Bags,"Handbags, Purses & Clutches > Messenger & Sling Bags",2,"Handbags, Purses & Clutches"
Hidesign Women's Leather Shoulder Bag,6296.0,10695.0,N/A,https://www.amazon.in/Hidesign-Womens-Amy-01-TAN/dp/B0B1J51T9X/ref=zg_bs_g_1983348031_d_sccl_3/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0B1J51T9X?&linkCode=ll1&tag=902300-21&linkId=5f1038599943b7a44bcb09e0&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41cgf6OXoYL._SY395_SX395_.jpg,Shoes & Handbags,"Handbags, Purses & Clutches > Shoes & Handbags",2,"Handbags, Purses & Clutches"
"BANQLYN Shoulder Bag For Women's Stylish Standard Backpack Purse, Three-Purpose Standard Backpack Anti-Theft Fashion Backpack Girls College Bags (Black) (Small Size)",799.0,1999.0,60%,https://www.amazon.in/BANQLYN-Shoulder-Backpack-Three-Purpose-Anti-Theft/dp/B0BH4Y189C/ref=zg_bs_g_1983347031_d_sccl_11/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0BH4Y189C?&linkCode=ll1&tag=902300-21&linkId=237228f9d529a120fe9ddd5b&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51FuB83g80L._SX300_SY300_QL70_ML2_.jpg,Wallets,"Handbags, Purses & Clutches > Wallets",2,"Handbags, Purses & Clutches"
Lunar's Monica - 1 Compartment Water Resistant Stylish Fashion Ladies Backpack Girls School Bag Student Backpack Women Trendy Travel Bag,599.0,999.0,40%,https://www.amazon.in/Lunars-Monica-Compartment-Resistant-Backpack/dp/B08JLKSW5N/ref=zg_bs_g_1983347031_d_sccl_24/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B08JLKSW5N?&linkCode=ll1&tag=902300-21&linkId=b590ff6b843134ff809432ec&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/413el7WgVnL._SY300_SX300_.jpg,Wallets,"Handbags, Purses & Clutches > Wallets",2,"Handbags, Purses & Clutches"
"MDLUU Cast Iron Jack Beetle Boot Remover Puller for Work Boots, Rubber Boots, Riding Boots Cowboy Boots",495.0,2088.0,N/A,https://www.amazon.in/MDLUU-Beetle-Puller-Remover-Rubber/dp/B0833RTBTM/ref=zg_bs_g_1983321031_d_sccl_3/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0833RTBTM?&linkCode=ll1&tag=902300-21&linkId=ed80927ab8743bff46a0c25f&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41SvNFoa4AL._SX300_SY300_QL70_ML2_.jpg,Boot Jacks,Shoe Care & Accessories > Boot Jacks,2,Shoe Care & Accessories
"KADAM (LABEL) Kadam DyFix Colour Fixer liquid for Clothes|Stops Colour Bleeding,Anti-Fade Formula-Color Fixer for all Fabric to Prevent Fading & Cross staining,Non-Formaldehyde(2 Bottles,150g each)",332.0,600.0,45%,https://www.amazon.in/Bleeding-Anti-Fade-Formula-staining-Non-Formaldehyde/dp/B0B7RCSZLG/ref=zg_bs_g_1983323031_d_sccl_1/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0B7RCSZLG?&linkCode=ll1&tag=902300-21&linkId=06011cc9bb6c6b6e39c7502a&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41JwlvctAnL._SX300_SY300_QL70_ML2_.jpg,Boot Trees,Shoe Care & Accessories > Boot Trees,2,Shoe Care & Accessories
Angelus Angelus Suede Dye 3 Oz. Color - Black,999.0,999.0,N/A,https://www.amazon.in/Angelus-Suede-Dye-Oz-Color/dp/B00YBTGX1Q/ref=zg_bs_g_1983323031_d_sccl_2/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B00YBTGX1Q?&linkCode=ll1&tag=902300-21&linkId=88a204a7ca1973f8be20c9d2&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41VupFTsc1L._SX300_SY300_QL70_ML2_.jpg,Boot Trees,Shoe Care & Accessories > Boot Trees,2,Shoe Care & Accessories
Angelus Angelus Acrylic Paint 4 Oz. (Navy Blue),1499.0,799.0,N/A,https://www.amazon.in/Angelus-Acrylic-Paint-Navy-Blue/dp/B00EG937OW/ref=zg_bs_g_1983323031_d_sccl_4/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B00EG937OW?&linkCode=ll1&tag=902300-21&linkId=de38c139c833ea72cf7ed750&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/414U1xvyCRL._SX300_SY300_QL70_ML2_.jpg,Boot Trees,Shoe Care & Accessories > Boot Trees,2,Shoe Care & Accessories
Leather Shoe Dye Black Colour,299.0,799.0,63%,https://www.amazon.in/Leather-Shoe-Dye-Black-Colour/dp/B0D9J216KW/ref=zg_bs_g_1983323031_d_sccl_6/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0D9J216KW?&linkCode=ll1&tag=902300-21&linkId=662755aa983804a1a1519fec&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31mq5W8a1rL._SX300_SY300_QL70_ML2_.jpg,Boot Trees,Shoe Care & Accessories > Boot Trees,2,Shoe Care & Accessories
"SAZ DEKOR Leather Dye Paint Liquid 30ml for Shoes Boots Repair Seats Sofa Seat Creamy White|Leather Sewing Tools for DIY Leather Craft, DIY Thread Rope, Leather Cleaner For Car|",615.0,954.0,36%,https://www.amazon.in/SAZ-DEKOR-Leather-Liquid-Cleaner/dp/B0DFH9T95X/ref=zg_bs_g_1983323031_d_sccl_12/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0DFH9T95X?&linkCode=ll1&tag=902300-21&linkId=7e056db3dc7a0713c1f3e90c&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41mkgAwVZyL._SX300_SY300_QL70_ML2_.jpg,Boot Trees,Shoe Care & Accessories > Boot Trees,2,Shoe Care & Accessories
Angelus Leather Dye (Burgundy),999.0,499.0,N/A,https://www.amazon.in/Angelus-4333119426-Leather-Dye-Burgundy/dp/B00FEQ48M6/ref=zg_bs_g_1983323031_d_sccl_19/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B00FEQ48M6?&linkCode=ll1&tag=902300-21&linkId=ae4ce3c0380accb5638ce1dc&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41oqFBrF91L._SX300_SY300_QL70_ML2_.jpg,Boot Trees,Shoe Care & Accessories > Boot Trees,2,Shoe Care & Accessories
Leather Shoe Dye Green Colour,399.0,799.0,50%,https://www.amazon.in/Leather-Shoe-Dye-Green-Colour/dp/B0DG39MSRZ/ref=zg_bs_g_1983323031_d_sccl_20/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0DG39MSRZ?&linkCode=ll1&tag=902300-21&linkId=9cec739c405dc450996e7fc9&language=en_IN&ref_=as_li_ss_tl,https://images-na.ssl-images-amazon.com/images/I/3109xbmx3CL._SX300_SY300_QL70_ML2_.jpg,Boot Trees,Shoe Care & Accessories > Boot Trees,2,Shoe Care & Accessories
"Angelus Pearlescent Leather Paint, 18K Gold",899.0,2999.0,N/A,https://www.amazon.in/Angelus-Pearlescent-Leather-Paint-Gold/dp/B0728D81ZW/ref=zg_bs_g_1983323031_d_sccl_22/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0728D81ZW?&linkCode=ll1&tag=902300-21&linkId=b6269222fb1f42cce5f6e2b7&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41szBCpXjmL._SX300_SY300_QL70_ML2_.jpg,Boot Trees,Shoe Care & Accessories > Boot Trees,2,Shoe Care & Accessories
Leather Shoe Dye British Tan Colour,349.0,799.0,56%,https://www.amazon.in/Leather-Shoe-Dye-British-Colour/dp/B0DPXW6K1Q/ref=zg_bs_g_1983323031_d_sccl_8/258-7911119-3650562?psc=1,https://www.amazon.in/dp/B0DPXW6K1Q?&linkCode=ll1&tag=902300-21&linkId=bd5d2d12831ffd8798727eb6&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31iWx9JrXdL._SX300_SY300_QL70_ML2_.jpg,Colours & Dyes,Shoe Care & Accessories > Colours & Dyes,2,Shoe Care & Accessories
