name,price,mrp,discount,link,affiliate_link,image,category,breadcrumb,category_level,parent_category
Original Panchmukhi (Five-Faced) Rudraksha/Real Rudraksha Bead for Men and Women/Five Faced Rudraksha/ 5 Mukhi Rudraksh/Natural 5 Faced Rudraksha,199.0,999.0,80%,https://www.amazon.in/Original-Panchmukhi-Five-Faced-Rudraksha-Rudraksh/dp/B0CWGD1X72/ref=zg_bs_g_4330647031_d_sccl_26/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CWGD1X72?&linkCode=ll1&tag=902300-21&linkId=5c00875fd4ca08b0dcbf1aee&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/51cCzQAK+5L._SY300_SX300_.jpg,Beads & Charms,Girls > Beads & Charms,2,Girls
Haridwar Divine Brown Colour Seven Mukhi Rudraksha Certified/Original Nepali 7 Mukhi Rudraksh/Natural 7 Faced Rudraksha with Silver Pendent,284.0,599.0,53%,https://www.amazon.in/Haridwar-Mukhi-Rudraksha-Certified-Original/dp/B0CX8ZXBRL/ref=zg_bs_g_4330647031_d_sccl_27/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CX8ZXBRL?&linkCode=ll1&tag=902300-21&linkId=6f1ed40056d4961c3cef0d5b&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/61fDtTfTQ4L._SX300_SY300_QL70_ML2_.jpg,Beads & Charms,Girls > Beads & Charms,2,Girls
GEMTUB Natural Certified 5 Mukhi Rudraksha Nepali Bead 5 Face Rudraksha Bead with Certificate and Xray Report,299.0,999.0,70%,https://www.amazon.in/GEMTUB-Natural-Certified-Rudraksha-Certificate/dp/B0CWXYQ257/ref=zg_bs_g_4330647031_d_sccl_29/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CWXYQ257?&linkCode=ll1&tag=902300-21&linkId=220ce9786670488f3833b7bc&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41XOuc8vz2L._SX300_SY300_QL70_ML2_.jpg,Beads & Charms,Girls > Beads & Charms,2,Girls
ARKAM Six Mukhi Rudraksha Certified/Original Nepali 6 Mukhi Rudraksh/Natural 6 faced Rudraksha (Brown) with Certificate and Puja Instructions,349.0,599.0,42%,https://www.amazon.in/ARKAM-Rudraksha-Certified-Certificate-Instructions/dp/B09MKSHXHY/ref=zg_bs_g_4330647031_d_sccl_30/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B09MKSHXHY?&linkCode=ll1&tag=902300-21&linkId=ddc8d94aa1b932259e749ef4&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41SLVMRak9L._SX300_SY300_QL70_ML2_.jpg,Beads & Charms,Girls > Beads & Charms,2,Girls
ZAVERI PEARLS Multi Colour Dazzling Stones Embellished Contemporary Necklace For Women-ZPFK16391,359.0,699.0,N/A,https://www.amazon.in/ZAVERI-PEARLS-Embellished-Contemporary-Women-ZPFK16391/dp/B0CFTTR857/ref=zg_bs_g_7124388031_d_sccl_21/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CFTTR857?&linkCode=ll1&tag=902300-21&linkId=38c85628c2029cab200c8a38&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31ZE17oEXrL._SY300_SX300_.jpg,Chains & Necklaces,Girls > Chains & Necklaces,2,Girls
ZAVERI PEARLS Silver Pearl Flower Contemporary Cubic Zirconia Embellished Pendant & Chain For Women-ZPFK16615,399.0,699.0,N/A,https://www.amazon.in/ZAVERI-PEARLS-Contemporary-Embellished-Women-ZPFK16615/dp/B0CKZCY367/ref=zg_bs_g_7124388031_d_sccl_29/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B0CKZCY367?&linkCode=ll1&tag=902300-21&linkId=a67e6ef6a2c96cd6f99ffe1f&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/21DeLuMNDvL._SY300_SX300_.jpg,Chains & Necklaces,Girls > Chains & Necklaces,2,Girls
GMXLin I Love to Travel Charm Luggage Suitcase Bead with Heart for Bracelets Women Girls Sister Holiday,3499.0,9999.0,N/A,https://www.amazon.in/GMXLin-Luggage-Suitcase-Bracelets-Holiday/dp/B09J4QYGPW/ref=zg_bs_g_7124373031_d_sccl_4/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B09J4QYGPW?&linkCode=ll1&tag=902300-21&linkId=68d4620dbfe8386eb958366c&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41JPuy56TPS._SY300_SX300_.jpg,Charms,Girls > Charms,2,Girls
MZC Jewelry Butterfly Dragonfly Flower Charm for Mom Sister Best Friends Graduation Birthday Gift,223.0,1999.0,N/A,https://www.amazon.in/MZC-Jewelry-Butterfly-Dragonfly-Graduation/dp/B093756VPF/ref=zg_bs_g_7124373031_d_sccl_5/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B093756VPF?&linkCode=ll1&tag=902300-21&linkId=b824cffeedddc413322105d2&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41BpcSwKiZS._SY300_SX300_.jpg,Charms,Girls > Charms,2,Girls
MZC Jewelry Christmas Reindeer Charm Beads for Snake Charms Bracelets,4183.0,999.0,N/A,https://www.amazon.in/MZC-Jewelry-Christmas-Reindeer-Bracelets/dp/B08RDRN5Z9/ref=zg_bs_g_7124373031_d_sccl_6/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B08RDRN5Z9?&linkCode=ll1&tag=902300-21&linkId=f6e5368cdc460ac165d17960&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/41AUTlMCGlL._SY300_SX300_.jpg,Charms,Girls > Charms,2,Girls
NanMuc Sparkling Queen Bee Pendant Charms Bead for Necklace Bracelet,2496.79,999.0,N/A,https://www.amazon.in/NanMuc-Sparkling-Pendant-Necklace-Bracelet/dp/B08NK2XXKS/ref=zg_bs_g_7124373031_d_sccl_7/260-2581820-5151969?psc=1,https://www.amazon.in/dp/B08NK2XXKS?&linkCode=ll1&tag=902300-21&linkId=238a2f324e4353ccba5db3f5&language=en_IN&ref_=as_li_ss_tl,https://m.media-amazon.com/images/I/31A04rXxqpL._SY300_SX300_.jpg,Charms,Girls > Charms,2,Girls
